index,order_id,customer_id,customer_unique_id,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_estimated_delivery_date,order_status,order_item_id,product_id,price,freight_value,seller_id,payment_sequential,payment_type,payment_installments,payment_value,product_category_name
79432,c9fff6f42450201f1c5b500726598c70,07d39c9c43a03208a3329192bfa03a01,1edf4deb02241e161f8364b5f3ba3b06,iaciara,GO,2017-09-21 13:12:56,2017-09-23 02:25:07,2017-10-20 00:00:00,invoiced,1.0,d88d2f4938825da4771d7972d76c5da7,180.0,131.19,2f09f7d37a97956d11cc1a7cadd5262b,1.0,boleto,1.0,311.19,sports_leisure
95154,335fecd3c4c9287451e9116aa7f53440,8ac5f605232e1545d43d7a0dc18cb477,65628c916a9769607d7444fb850276c9,duque de caxias,RJ,2017-09-21 17:03:07,2017-09-21 17:10:27,2017-10-17 00:00:00,processing,1.0,6ddb759e33850bceb1b22a91e79fa995,359.99,16.27,62c50c1af4dfdc4149d25c5222043d39,1.0,credit_card,8.0,376.26,small_appliances
62926,f837f3ebff8ee27bdac13d56cb22e5be,20bf7628a9208e11a8d7189b693cbd3f,ed37d07f39a3fdff8e899ff249c87cee,marica,RJ,2017-09-21 20:02:44,2017-09-22 20:10:11,2017-10-19 00:00:00,invoiced,1.0,fadc89c2a60ff96b18827644074dfd70,71.0,16.75,53e4c6e0f4312d4d2107a8c9cddf45cd,1.0,credit_card,8.0,87.75,housewares
84359,3528ffd028404de1b01011b8c799bd6a,e5ec2ab6c7c12af8bafb41dfa65f1156,c3671e044803c5c5624097370b15f3f1,herval,RS,2017-09-21 22:22:18,2017-09-21 22:35:20,2017-10-25 00:00:00,shipped,1.0,477aa9a85d7002688bae2cbbd93198f8,29.99,15.1,1835b56ce799e6a4dc4eddc053f04066,1.0,credit_card,1.0,45.09,bed_bath_table
13910,294b367987f073eb316ecef17f1078a0,b2faeb7f4e8636d79e2059983c5e6cd0,0e4348d43e951a56ecb1847d9e60581c,palhoca,SC,2017-09-22 10:00:20,2017-09-22 10:15:10,2017-10-19 00:00:00,unavailable,,,,,,1.0,credit_card,1.0,75.06,
33865,f2db192253fbe0e938681e583c8e99e4,9dcad5209031922904ad237a92dd0969,1a815ce59e04a7a2e969e0f27d370684,amparo,SP,2017-09-22 11:05:56,2017-09-22 11:27:36,2017-10-17 00:00:00,processing,1.0,2701fc4808fcb783d1347510b8b16698,42.0,15.98,7f02656561b680def9986c0795a8a080,1.0,credit_card,3.0,57.98,housewares
77491,b137475b3fba13092ed0f3cd8207d908,d99ff4d1545c5bb05bda303a040e9070,859be3e24b1d2f673fc587981b6260dd,cabedelo,PB,2017-09-22 13:55:54,2017-09-22 21:10:17,2017-10-26 00:00:00,shipped,1.0,bb50f2e236e5eea0100680137654686c,325.0,23.07,f7ba60f8c3f99e7ee4042fdef03b70c4,1.0,credit_card,4.0,348.07,health_beauty
26548,a2621d414c9c28d85816bbc9f2e8980d,8a7ea5641aa689d62643a0519501dc39,d4b2193f58a874bcfb2352407869ddf9,manhuacu,MG,2017-09-22 15:42:18,2017-09-22 15:50:15,2017-10-19 00:00:00,unavailable,,,,,,1.0,credit_card,9.0,90.26,
39993,f3bd213a969549dd53ed48872f4bb69d,1b4970ad8aaf073fd9164c55384584a5,d6195c3831a4ec5af9eedd91e58b49a6,rio de janeiro,RJ,2017-09-22 21:15:18,2017-09-26 03:49:17,2017-10-17 00:00:00,canceled,1.0,b8d682ed9fe73be0d13a38e716573f79,500.0,20.75,7299e27ed73d2ad986de7f7c77d919fa,1.0,boleto,1.0,520.75,consoles_games
39714,ba6d92892febc6a5ca2dbae073427911,4e7e0377c75e401e33a8f26d03d4f47e,cf37f7591945eef29f3d779681819f27,santa barbara d'oeste,SP,2017-09-23 01:41:20,2017-09-26 03:49:18,2017-10-10 00:00:00,unavailable,,,,,,1.0,boleto,1.0,67.36,
32382,d05cf40cb923ba228822414cc52067c3,2f8d1f27dbf2a944f1b5bda2de277ccf,4eddd5c44479274893b2ae3c12b79b40,sao paulo,SP,2017-09-23 06:23:19,2017-09-23 07:00:06,2017-10-10 00:00:00,canceled,1.0,ffa4027b0effa4df0d5f5a9ce2788b6d,210.99,31.68,bacb1f0ed56ad24198f5810d2b3fe9a5,1.0,credit_card,3.0,242.67,cool_stuff
61608,fddbd183387b5c9bcbafbd0fe965301f,bade46d49478a63c01dca6a9ae49dfa9,ab1284d4947ed16ddcc55a7f06f13c63,curitiba,PR,2017-09-23 10:25:00,2017-09-26 03:24:31,2017-10-18 00:00:00,unavailable,,,,,,1.0,boleto,1.0,40.0,
60276,dc103edeb857e3480e63f64cd8f7411b,6fc625da2b7ec57da6deb70a50cf50bc,863f33ad6779954e7c3610131753e846,guarulhos,SP,2017-09-23 11:23:43,2017-09-23 11:35:23,2017-10-24 00:00:00,processing,1.0,97ab901f90b75df669b546a1d68d0512,510.0,48.04,2f09f7d37a97956d11cc1a7cadd5262b,1.0,credit_card,5.0,558.04,toys
23754,dd1341091b6a6b619079944b4aa45eb7,dfff377396a4ab6e54d73dd479008d66,a842658b3fcf9836e6f9b2aa1d05d6a0,carapicuiba,SP,2017-09-23 11:36:05,2017-09-26 04:14:15,2017-10-10 00:00:00,unavailable,,,,,,1.0,boleto,1.0,33.68,
42822,7ec273502855ec6b503c931eda7b3875,50c6ee98bd317f60e4680b99ec3e0068,4d4c322f24e2e73249d9b0d21cf4e1fb,goiania,GO,2017-09-23 14:25:29,2017-09-23 14:35:08,2017-10-19 00:00:00,shipped,1.0,d3c044bd42d84a79e3b0c42662806a48,25.9,14.1,4c2b230173bb36f9b240f2b8ac11786e,1.0,credit_card,1.0,40.0,sports_leisure
82546,9305a270ca278682f9c01c69a3cdfd9a,acfed1433ad9a30e9bb860a3a5ba8316,7d298b1b859f24ee0433f382154b6190,porto alegre,RS,2017-09-23 20:26:43,2017-09-23 20:35:24,2017-10-25 00:00:00,invoiced,1.0,db100173b0d57911a2ea913f605ca844,45.9,16.6,f19516b9ff26bfeb091b30108db4ddbd,1.0,credit_card,1.0,62.5,costruction_tools_garden
16682,2ddc0120a9ee5d965a08b68f6a3e2885,5820efa64bd8d85cb4c4e67eeb40a6b9,3b5e4e894889e646c0c90710b61f9c42,americana,SP,2017-09-24 00:24:28,2017-09-26 03:28:33,2017-10-10 00:00:00,unavailable,,,,,,1.0,boleto,1.0,67.36,
49888,cbce204b327a87445b6e6c28e0c5bfb3,f4c160bdd6f4515d604bfe77dfdefb04,fbac3948da21dc052716e0659d9f228c,sao paulo,SP,2017-09-24 09:24:52,2017-09-26 03:56:28,2017-10-10 00:00:00,unavailable,,,,,,1.0,boleto,1.0,33.68,
66615,76d18695761c18ab2f2a9f6f1b3ea3e5,3e1b3c69fda23c575c2f7fcba5bf2eca,1379a3c4d55adc7ea7cc19365c62724c,sao paulo,SP,2017-09-24 10:24:07,2017-09-24 10:44:05,2017-10-18 00:00:00,canceled,1.0,fb7707ed64cb62f7c280d9e384f03c07,129.0,17.47,42bde9fef835393bb8a8849cb6b7f245,1.0,credit_card,2.0,146.47,toys
24966,2c9c2c96702997c879d75f927b76165e,20e569f30c28c88ac2731a006e5bb3d8,004ad212c650c96c8a48f30855a7bcb8,ataleia,MG,2017-09-24 10:45:10,2017-09-24 10:55:08,2017-10-27 00:00:00,unavailable,,,,,,1.0,credit_card,1.0,25.9,
80222,40fd591202d04d78c987cfc6990ad237,1f4eae24bba3f706b3f8db9a4cc8c950,882ec00054fec90395323a306ae89f46,sao goncalo,RJ,2017-09-24 15:58:12,2017-09-24 16:10:10,2017-10-18 00:00:00,unavailable,,,,,,1.0,credit_card,1.0,75.06,
53900,ade919610216d8fcd6333ce3696449a4,d7e2e0a2eaefbf557a9886e0c2032ace,d94157636381e2379d527b216f727242,jundiai,SP,2017-09-24 18:32:25,,2017-10-23 00:00:00,canceled,,,,,,1.0,credit_card,4.0,160.37,
24351,feebdfdb4759bd4600d52547c81b4fa8,5c296f7939550b876425980a5d7da5ce,51e96af5f0314b37ecdc524b4c44c06a,joao pessoa,PB,2017-09-25 08:57:20,2017-09-25 09:10:09,2017-10-24 00:00:00,shipped,1.0,0c7536abc1af51a81fa806097dfe3597,24.9,21.15,7d76b645482be4a332374e8223836592,1.0,credit_card,4.0,46.05,telephony
68202,de8a1cc20f0f3f44aded9ac6a1e8eaa1,8ad0559e9cad6b2d98210ab1c9fd4680,143e3f1c28fde8c1202737cf558b1d9f,lauro de freitas,BA,2017-09-25 09:22:25,2017-09-26 03:49:31,2017-10-24 00:00:00,shipped,1.0,d07c0177e489e871713b83a518446ac7,72.0,18.74,53e4c6e0f4312d4d2107a8c9cddf45cd,1.0,boleto,1.0,90.74,housewares
48817,defe6c6f7875ec5d8409143a3d850eaa,4a18d5b47e8cd57cec04f4ff4cf453de,20f42618c40034d852e9983368bec846,picos,PI,2017-09-25 11:11:34,2017-09-25 11:30:15,2017-10-24 00:00:00,invoiced,1.0,752cc72634eb0d850747733e9bd4b0b6,298.13,39.64,791cfcfe22fe4a771ece27f90017da92,1.0,credit_card,4.0,337.77,computers_accessories
69937,e444dbf63e18f98c43c81f5ccc7ef8a0,267d85c043aaf0dfbf9b0211546e7a0f,ea277807fd29752d687e5b5de76327bc,telemaco borba,PR,2017-09-25 12:12:02,2017-09-25 12:25:45,2017-10-30 00:00:00,unavailable,,,,,,1.0,boleto,1.0,25.2,
12854,90e258ad907d8401c4f1107ea9e55f1b,358a7b26ad67e3a183c191ed367e64b3,cbd2fdeb27b04ebb48ea691a7cfd4023,palmas,TO,2017-09-25 16:03:27,2017-09-25 16:15:19,2017-10-31 00:00:00,unavailable,,,,,,1.0,credit_card,5.0,130.91,
35599,1cd8d1567debd198821fe9d46d99b5b1,ef775ae2f3b831b79dd2e9bcf77bfb06,46c0a00dac020d24bfdfbc8b214d54de,barra do pirai,RJ,2017-09-25 20:16:38,2017-09-25 20:28:20,2017-10-20 00:00:00,canceled,1.0,af1190b9fff9a3c0ea7bc29ef8dfd8c1,89.5,15.38,e7f3bf1ecd8526eb7f3b18059e6716e5,1.0,credit_card,13.0,130.0,toys
10346,996316cf1b7d0bf4a95a9b5f81d7f22a,6db0a04691d445170c02d01966e8b083,50d77896b3878a9acf2021fe6a79ebbb,porto alegre,RS,2017-09-25 21:50:25,2017-09-27 02:49:19,2017-10-10 00:00:00,unavailable,,,,,,1.0,boleto,1.0,77.23,
79772,05c63e6b53127320a7768d19898ac320,efcccd5eaf8ce8883708e4589cfbe585,f87cc5528524d4b40f9763709fbd0649,brasilia,DF,2017-09-26 07:53:38,2017-09-26 08:07:12,2017-10-25 00:00:00,shipped,1.0,c2a1ff8408a1c857c8730e4d12da714e,69.9,16.74,95e03ca3d4146e4011985981aeb959b9,1.0,credit_card,3.0,86.64,housewares
85707,d233c4818e81c8e59a0b974210ae88a7,972baecb256cb559fa77c35e421c39b1,1da82dc1b531a87f0c120185f3c87505,piracicaba,SP,2017-09-26 13:02:12,2017-09-27 03:05:58,2017-10-31 00:00:00,processing,1.0,c34a95f3587a27afcfdc7b4ba554ce37,79.9,15.31,530ec6109d11eaaf87999465c6afee01,1.0,boleto,1.0,95.21,housewares
87232,9f8de1f38dabace7c615d1e41fa7b2bc,21e9efc286abfd10df26c15bd886a591,42d8b87cd525a34a306cca6db06d83a1,niteroi,RJ,2017-09-26 13:48:26,2017-09-26 14:04:28,2017-10-24 00:00:00,shipped,1.0,71da6d6632902431cdca2b3a8e681b80,184.6,18.54,3078096983cf766a32a06257648502d1,1.0,credit_card,1.0,203.14,health_beauty
80922,75a696c48d81aa753f8913252a4cda3d,ca4a0be41498e3b520de83bfe54a16ef,0278d1770d14782b065a8f24b0084b08,joao pessoa,PB,2017-09-26 15:18:46,2017-09-28 03:05:14,2017-11-06 00:00:00,shipped,1.0,83b00325c13c44245b2c3a2befa62a0e,159.99,22.0,ad781527c93d00d89a11eecd9dcad7c1,1.0,boleto,1.0,181.99,baby
86567,94aa3ae1cb5c1c152c6cc757b68bb659,e117eacf032d0011156eea7df55e6b2c,a4eb9dbf808182ac97ea9191d6ffebc6,uberaba,MG,2017-09-26 15:31:52,2017-09-27 02:49:17,2017-10-26 00:00:00,unavailable,,,,,,1.0,boleto,1.0,54.69,
89676,03f3b08f9da8df7604b68b2fd5999e9a,a7bae4e3c00ecd65443abee9eacf6614,456355e616b6b9460c8fc10a904abdf0,sao paulo,SP,2017-09-26 20:42:08,2017-09-26 20:56:20,2017-10-24 00:00:00,shipped,1.0,68bf2e76db1d8e846042e54da87399ca,85.9,21.09,1a3df491d1c4f1589fc2b934ada68bf2,1.0,credit_card,6.0,106.99,bed_bath_table
36446,816e9ea5a585767bf637afdfb6d536ed,9629cd856821f7cffff6f6238d5cb5e7,ef48aa70a51a4cf73b4dfc07ea69c77c,sao carlos,SP,2017-09-27 20:03:11,,2017-10-19 00:00:00,canceled,,,,,,1.0,credit_card,1.0,73.34,
31036,0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,0e88d25592a4f873d5439a70609ace33,sao jose dos pinhais,PR,2017-09-27 20:51:53,2017-09-27 21:07:13,2017-10-24 00:00:00,unavailable,,,,,,8.0,voucher,1.0,15.76,
31036,0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,0e88d25592a4f873d5439a70609ace33,sao jose dos pinhais,PR,2017-09-27 20:51:53,2017-09-27 21:07:13,2017-10-24 00:00:00,unavailable,,,,,,2.0,voucher,1.0,11.15,
31036,0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,0e88d25592a4f873d5439a70609ace33,sao jose dos pinhais,PR,2017-09-27 20:51:53,2017-09-27 21:07:13,2017-10-24 00:00:00,unavailable,,,,,,1.0,credit_card,1.0,2.32,
31036,0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,0e88d25592a4f873d5439a70609ace33,sao jose dos pinhais,PR,2017-09-27 20:51:53,2017-09-27 21:07:13,2017-10-24 00:00:00,unavailable,,,,,,4.0,voucher,1.0,4.74,
31036,0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,0e88d25592a4f873d5439a70609ace33,sao jose dos pinhais,PR,2017-09-27 20:51:53,2017-09-27 21:07:13,2017-10-24 00:00:00,unavailable,,,,,,6.0,voucher,1.0,11.66,
31036,0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,0e88d25592a4f873d5439a70609ace33,sao jose dos pinhais,PR,2017-09-27 20:51:53,2017-09-27 21:07:13,2017-10-24 00:00:00,unavailable,,,,,,3.0,voucher,1.0,16.14,
31036,0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,0e88d25592a4f873d5439a70609ace33,sao jose dos pinhais,PR,2017-09-27 20:51:53,2017-09-27 21:07:13,2017-10-24 00:00:00,unavailable,,,,,,5.0,voucher,1.0,6.64,
31036,0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,0e88d25592a4f873d5439a70609ace33,sao jose dos pinhais,PR,2017-09-27 20:51:53,2017-09-27 21:07:13,2017-10-24 00:00:00,unavailable,,,,,,9.0,voucher,1.0,24.8,
31036,0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,0e88d25592a4f873d5439a70609ace33,sao jose dos pinhais,PR,2017-09-27 20:51:53,2017-09-27 21:07:13,2017-10-24 00:00:00,unavailable,,,,,,7.0,voucher,1.0,14.63,
1160,2f634e2cebf8c0283e7ef0989f77d217,7353b0fb8e8d9675e3a704c60ca44ebe,21c933c8dd97d088e64c50988c90ccf5,sao paulo,SP,2017-09-27 20:55:33,2017-09-28 01:32:50,2017-10-27 00:00:00,unavailable,,,,,,1.0,credit_card,12.0,615.53,
49170,34d3825176b5e4ae141843ed4e313c7d,4308db2f3f1ce5f817e16184cd306817,d3f642cc48a40ef10805ad6f1faaaed9,santos,SP,2017-09-28 12:02:45,2017-09-29 12:07:21,2017-10-31 00:00:00,processing,1.0,54668f8d7fb456c8977d5ca817dab50c,91.9,16.4,530ec6109d11eaaf87999465c6afee01,2.0,voucher,1.0,97.69,bed_bath_table
49170,34d3825176b5e4ae141843ed4e313c7d,4308db2f3f1ce5f817e16184cd306817,d3f642cc48a40ef10805ad6f1faaaed9,santos,SP,2017-09-28 12:02:45,2017-09-29 12:07:21,2017-10-31 00:00:00,processing,1.0,54668f8d7fb456c8977d5ca817dab50c,91.9,16.4,530ec6109d11eaaf87999465c6afee01,1.0,credit_card,1.0,10.61,bed_bath_table
6897,28b219f462742fe93f57a52d18b67612,7ea93403888146228962dbe5e238a903,f6884f30dad99ce89b8e384d84990333,salvador,BA,2017-09-28 12:19:33,2017-09-30 02:28:31,2017-10-26 00:00:00,shipped,1.0,793ee3bd01e3ecec7ab94aed9aeee415,179.5,18.83,9c0e69c7bf2619675bbadf47b43f655a,1.0,boleto,1.0,198.33,computers_accessories
98415,227c804e2a44760671a6a5697ea549e4,62e7477e75e542243ee62a0ba73f410f,aa75afb965e89078d8681fe33aaaeded,atibaia,SP,2017-09-28 15:02:56,,2017-10-16 00:00:00,canceled,,,,,,1.0,credit_card,1.0,280.2,
86944,f205c6826655efc71379acaa53d3b83b,25033515ca54549ab33a66e549c6f2de,fca0b744f531b9e0511639643a89bc75,sao paulo,SP,2017-09-29 00:54:27,2017-09-29 01:07:07,2017-11-10 00:00:00,processing,1.0,1fafb4fdc8f7b3d202cb39f1218934e7,15.9,12.48,6bcb2352a2a0c38b845f598298ab9d26,1.0,credit_card,2.0,28.38,computers_accessories
41990,150161e8b962f031342e9bdf81e414b5,62da25df6b23b7d0b851e21877179db4,e4d18909afd252a0289765acc614d3e0,sao paulo,SP,2017-09-29 06:48:03,2017-09-29 07:05:06,2017-10-24 00:00:00,shipped,1.0,12fe5f63ed2e43c806260b2476886351,359.0,63.25,21e83881401b92b49fb09a16d3852291,1.0,credit_card,1.0,422.25,garden_tools
81014,91427fef1ca1431d3d86d7bcd0b51ebc,7c76a5b5aa012d92c8ae66e6f6311db4,bcf4a3ba9fc736b4c93d6c791a48e6cc,sao paulo,SP,2017-09-29 12:00:01,2017-10-02 11:49:08,2017-10-20 00:00:00,unavailable,,,,,,1.0,credit_card,10.0,248.8,
17094,8c0ba0ee5bf1417ede40de0a3621f727,54ad906d580b519997fe18d8420acdd1,f598ccdf77c6728c42c32ce9f8ae0e20,barueri,SP,2017-09-29 13:23:03,2017-09-29 13:35:21,2017-10-17 00:00:00,unavailable,,,,,,1.0,credit_card,3.0,368.39,
29560,abfacef50a27d7cea3f2c7aa60c08245,5f2d32c9dc38e07a3f364d00b94ff674,94c0cc1d2ff6fbba79af9a5769d2b18d,londrina,PR,2017-09-29 13:55:25,2017-09-30 02:36:26,2017-10-25 00:00:00,unavailable,,,,,,1.0,boleto,1.0,45.0,
26445,2e935fa1d39497aa0ec3f1107fbfb5b8,ffffe8b65bbe3087b653a978c870db99,736e6bfa0510aa5b878881a226a5fd89,osasco,SP,2017-09-29 14:07:03,2017-10-03 06:34:13,2017-10-24 00:00:00,unavailable,,,,,,1.0,boleto,1.0,18.37,
95612,a04875dac0e5be70a331df6f1abda67e,8d00fc5403278a6891ef59df8faf0b76,7354ca4d03d5f8e5f06454d3f4e46380,guarulhos,SP,2017-09-29 17:42:48,2017-09-29 17:56:13,2017-10-17 00:00:00,invoiced,1.0,7a8cdb37b5d447de4dba7806a82f84d7,89.9,9.19,74c7dec0a384d8a05950e629bd23bde9,1.0,credit_card,1.0,99.09,perfumery
80090,2b0edc4c59d83dcef85466718c36a317,5effe9491d0f5a1c12ee4a384ec09bdf,e9429d622d9e764ca60ba01bc252b0a8,suzano,SP,2017-09-29 19:17:10,2017-09-29 20:00:07,2017-10-17 00:00:00,unavailable,,,,,,1.0,credit_card,1.0,112.91,
42426,b534c927d5cb15838b514c99f1c8d94d,a58973d74af74554a3396964dc19c1ae,9057341f069a7cd937c12cb1f46b6e81,laranjeiras do sul,PR,2017-09-29 20:51:26,2017-09-29 21:04:27,2017-11-01 00:00:00,shipped,1.0,270205bec6114bb05c09ed724555eac0,1599.99,25.95,7e93a43ef30c4f03f38b393420bc753a,1.0,credit_card,10.0,1625.94,watches_gifts
37948,ec24ea9acb22b2520d36d72a75eab525,b69900109b655d75785e8e233495b472,5ace05247b6926d3e595ac4de6620b1d,rio de janeiro,RJ,2017-09-29 22:44:21,2017-09-29 22:56:40,2017-10-26 00:00:00,shipped,1.0,2028bf1b01cafb2d2b1901fca4083222,56.99,14.15,cc419e0650a3c5ba77189a1882b7556a,1.0,credit_card,7.0,71.14,perfumery
55681,4000a14f1fc84e2943e3440a9089be35,8f1aa577a2f42237862c7631ee8e4a0f,5ace05247b6926d3e595ac4de6620b1d,rio de janeiro,RJ,2017-09-29 22:44:22,2017-09-29 22:56:41,2017-10-24 00:00:00,shipped,1.0,75d6b6963340c6063f7f4cfcccfe6a30,56.99,14.15,cc419e0650a3c5ba77189a1882b7556a,1.0,credit_card,7.0,71.14,perfumery
63283,a4d3d2773b4016fd346ced87e513885e,ce57fbcaf7237a39de9782ccea0c86ee,5d3a18969f72078fc333a2af19e8b6f0,atibaia,SP,2017-09-29 23:32:10,2017-09-29 23:49:19,2017-10-17 00:00:00,shipped,1.0,c8e3b23381d275296ec611061b616789,299.99,10.29,59fb871bf6f4522a87ba567b42dafecf,1.0,credit_card,3.0,310.28,health_beauty
46041,576c48f481f95199130fe941c49c944e,707b5d5f3ee1d9cabc657310b0b56d0f,7c415361aa23c04b04bed1bb75eb3f4c,ubatuba,SP,2017-09-30 09:15:08,2017-10-03 04:24:02,2017-10-24 00:00:00,invoiced,1.0,211293b50935ced8d4370f552c482d74,33.0,11.85,e9779976487b77c6d4ac45f75ec7afe9,1.0,boleto,1.0,44.85,drinks
3342,c972a78eeb0dde0aac82eb51b1450c53,d8bd4f0d3512b29c32850d5e00698b88,7254d91ed781ba8af6038fc53529dd38,itabira,MG,2017-09-30 11:00:12,2017-09-30 11:14:10,2017-10-27 00:00:00,shipped,1.0,a9f480bfc49f0b85e8394e1cdf685b4e,55.0,16.15,3d871de0142ce09b7081e2b9d1733cb1,1.0,credit_card,1.0,71.15,toys
79036,c75e9a685439f75e990bcf13443f02c5,889a8a0aaae4f2c4730948cb1ec0d638,5897410e62336f05afe673aed70c88c1,sao paulo,SP,2017-09-30 16:28:52,2017-10-01 16:35:09,2017-10-24 00:00:00,processing,1.0,f3979f97b4913d696bbe9c7c425c5e4e,899.99,97.55,46dc3b2cc0980fb8ec44634e21d2718e,1.0,credit_card,4.0,500.0,baby
79036,c75e9a685439f75e990bcf13443f02c5,889a8a0aaae4f2c4730948cb1ec0d638,5897410e62336f05afe673aed70c88c1,sao paulo,SP,2017-09-30 16:28:52,2017-10-01 16:35:09,2017-10-24 00:00:00,processing,1.0,f3979f97b4913d696bbe9c7c425c5e4e,899.99,97.55,46dc3b2cc0980fb8ec44634e21d2718e,2.0,credit_card,4.0,497.54,baby
78927,1856dd06ccd053bf3456e3d5bf73f2e3,cc109454691b793edeaeed419bcbf617,216d3571625b3ec2fe57bbf4c47d18e1,cachoeira de minas,MG,2017-09-30 20:12:05,2017-09-30 20:23:08,2017-10-27 00:00:00,invoiced,1.0,54e5939fcd9ae70ad0f59f612d6d29bd,42.9,16.11,48436dade18ac8b2bce089ec2a041202,1.0,credit_card,2.0,59.01,cool_stuff
83325,5fa64c45b0cb986d05533f91c67c801e,1f4ef6ade0241043e777a8e9d3060ebb,7572e5cef60b963282594a4475752b3f,montes claros,MG,2017-10-01 08:15:15,2017-10-01 08:28:14,2017-10-24 00:00:00,canceled,1.0,57d2fa6882b789ad55e86074398826c4,89.9,14.36,afe0067131b73e40875c9b6c10bd2e21,1.0,credit_card,9.0,104.26,perfumery
76384,9dc0a33bcfa9c6bfa29e7434029a8631,36ed9379299c45eda07acf2c5012e28e,7b51de055baa302c8b306ace60f9f56e,maringa,PR,2017-10-01 12:47:42,2017-10-01 12:56:10,2017-10-18 00:00:00,invoiced,1.0,fc470dc1924bf42ce34d83187505dbe4,22.9,8.27,128639473a139ac0f3e5f5ade55873a5,2.0,voucher,1.0,18.02,musical_instruments
76384,9dc0a33bcfa9c6bfa29e7434029a8631,36ed9379299c45eda07acf2c5012e28e,7b51de055baa302c8b306ace60f9f56e,maringa,PR,2017-10-01 12:47:42,2017-10-01 12:56:10,2017-10-18 00:00:00,invoiced,1.0,fc470dc1924bf42ce34d83187505dbe4,22.9,8.27,128639473a139ac0f3e5f5ade55873a5,1.0,credit_card,1.0,13.15,musical_instruments
4955,f3069a416e71d0fd68d9489752b6fe41,0f8241184942ac488940fe4fdbb6ec84,1cc6ca3e40bc03bcd2e554fbe370433e,salvador,BA,2017-10-01 15:33:50,2017-10-01 15:50:55,2017-10-27 00:00:00,processing,1.0,4d88bf79cfba786c4f220da5869dbd0b,349.99,41.72,46dc3b2cc0980fb8ec44634e21d2718e,1.0,credit_card,6.0,391.71,cool_stuff
99143,6560fb10610771449cb0463c5ba12199,0d07d0a588caf93cc66b7a8aff86d2fe,0f75924cbbe60142068f4029d744b724,curitiba,PR,2017-10-01 22:26:25,2017-10-01 22:35:22,2017-10-27 00:00:00,canceled,2.0,dc2410804cf782c5d87dbcd201b74e9b,150.0,16.81,897060da8b9a21f655304d50fd935913,1.0,credit_card,3.0,333.62,computers_accessories
99143,6560fb10610771449cb0463c5ba12199,0d07d0a588caf93cc66b7a8aff86d2fe,0f75924cbbe60142068f4029d744b724,curitiba,PR,2017-10-01 22:26:25,2017-10-01 22:35:22,2017-10-27 00:00:00,canceled,1.0,dc2410804cf782c5d87dbcd201b74e9b,150.0,16.81,897060da8b9a21f655304d50fd935913,1.0,credit_card,3.0,333.62,computers_accessories
75685,8d6342c5d498f0042ad00193ce3038c8,e4fc1c835dd07f06ef7dacbd5f81fcbe,e49d22373ddc74c7c00f21bf987905a0,campo grande,MS,2017-10-02 08:56:39,2017-10-03 04:14:33,2017-10-26 00:00:00,unavailable,,,,,,1.0,boleto,1.0,386.81,
59027,4b5bd8e6ef37808d82dab7b2a81b18d4,5ce71cdf0f83ff207aee90e0069e1f42,cb666b9b7a62b6613db96d13c58f7292,catanduva,SP,2017-10-02 18:47:29,2017-10-02 19:05:28,2017-10-24 00:00:00,shipped,1.0,35bc6c77029697004675d3a2ce505916,155.0,13.43,9c0e69c7bf2619675bbadf47b43f655a,1.0,credit_card,2.0,168.43,computers_accessories
50583,9111147b969505cb43b47663779162d0,32a2e01de91e849b9869ea5f59fdbd29,a826b332df2ab3572ca80fece0672ca4,conchas,SP,2017-10-02 21:54:34,2017-10-03 04:14:28,2017-10-25 00:00:00,shipped,1.0,7c1bd920dbdf22470b68bde975dd3ccf,58.99,13.43,cc419e0650a3c5ba77189a1882b7556a,1.0,boleto,1.0,72.42,health_beauty
15814,6da45c88a41888408e61bfe388d93f01,ea94754b4cd71085c914bf60e5a2dd56,dd992a8605d72dad260930f75d0e13e4,indaiatuba,SP,2017-10-03 01:38:04,2017-10-04 02:44:06,2017-10-24 00:00:00,invoiced,1.0,eaaedcf6f1fee559b27b286e16afdf88,47.7,8.72,18a349e75d307f4b4cc646a691ed4216,1.0,boleto,1.0,56.42,computers_accessories
56677,4b66db573efbc335f72d1f88cc5c712f,2aeb7894f14cac66e515569a9f6eb356,b608071231c11d157110f753ab62fbdb,ananindeua,PA,2017-10-03 06:23:33,2017-10-03 09:56:14,2017-11-07 00:00:00,shipped,1.0,2136c70bbe723d338fab53da3c03e6dc,29.0,17.63,6560211a19b47992c3666cc44a7e94c0,1.0,debit_card,1.0,46.63,watches_gifts
